Datekey;ProviderId;Hour;WindSpeed;WindDirection;Temperature;Pressure;Humidity;PowerWOAvailability
20200102;2;06:00;NULL;NULL;NULL;NULL;NULL;51.231
20200102;2;07:00;NULL;NULL;NULL;NULL;NULL;52.246
20200102;2;08:00;NULL;NULL;NULL;NULL;NULL;52.608
20200102;2;09:00;NULL;NULL;NULL;NULL;NULL;52.343
20200102;2;10:00;NULL;NULL;NULL;NULL;NULL;51.305
20200102;2;11:00;NULL;NULL;NULL;NULL;NULL;51.749
20200102;2;12:00;NULL;NULL;NULL;NULL;NULL;50.990
20200102;2;13:00;NULL;NULL;NULL;NULL;NULL;50.088
20200102;2;14:00;NULL;NULL;NULL;NULL;NULL;51.469
20200102;2;15:00;NULL;NULL;NULL;NULL;NULL;52.318
20200102;2;16:00;NULL;NULL;NULL;NULL;NULL;51.726
20200102;2;17:00;NULL;NULL;NULL;NULL;NULL;51.213
20200102;2;18:00;NULL;NULL;NULL;NULL;NULL;50.551
20200102;2;19:00;NULL;NULL;NULL;NULL;NULL;51.038
20200102;2;20:00;NULL;NULL;NULL;NULL;NULL;50.565
20200102;2;21:00;NULL;NULL;NULL;NULL;NULL;49.640
20200102;2;22:00;NULL;NULL;NULL;NULL;NULL;48.856
20200102;2;23:00;NULL;NULL;NULL;NULL;NULL;47.765
20200103;2;00:00;NULL;NULL;NULL;NULL;NULL;43.194
20200103;2;01:00;NULL;NULL;NULL;NULL;NULL;41.864
20200103;2;02:00;NULL;NULL;NULL;NULL;NULL;40.609
20200103;2;03:00;NULL;NULL;NULL;NULL;NULL;39.546
20200103;2;04:00;NULL;NULL;NULL;NULL;NULL;38.631
20200103;2;05:00;NULL;NULL;NULL;NULL;NULL;37.236
20200103;2;06:00;NULL;NULL;NULL;NULL;NULL;36.028
20200103;2;07:00;NULL;NULL;NULL;NULL;NULL;34.950
20200103;2;08:00;NULL;NULL;NULL;NULL;NULL;33.608
20200103;2;09:00;NULL;NULL;NULL;NULL;NULL;33.493
20200103;2;10:00;NULL;NULL;NULL;NULL;NULL;35.148
20200103;2;11:00;NULL;NULL;NULL;NULL;NULL;36.201
20200103;2;12:00;NULL;NULL;NULL;NULL;NULL;38.585
20200103;2;13:00;NULL;NULL;NULL;NULL;NULL;41.796
20200103;2;14:00;NULL;NULL;NULL;NULL;NULL;43.184
20200103;2;15:00;NULL;NULL;NULL;NULL;NULL;42.666
20200103;2;16:00;NULL;NULL;NULL;NULL;NULL;42.254
20200103;2;17:00;NULL;NULL;NULL;NULL;NULL;42.737
20200103;2;18:00;NULL;NULL;NULL;NULL;NULL;39.262
20200103;2;19:00;NULL;NULL;NULL;NULL;NULL;32.227
20200103;2;20:00;NULL;NULL;NULL;NULL;NULL;25.725
20200103;2;21:00;NULL;NULL;NULL;NULL;NULL;21.025
20200103;2;22:00;NULL;NULL;NULL;NULL;NULL;17.908
20200103;2;23:00;NULL;NULL;NULL;NULL;NULL;15.801
20200104;2;00:00;NULL;NULL;NULL;NULL;NULL;2.575
20200104;2;01:00;NULL;NULL;NULL;NULL;NULL;0.889
20200104;2;02:00;NULL;NULL;NULL;NULL;NULL;0.143
20200104;2;03:00;NULL;NULL;NULL;NULL;NULL;0.137
20200104;2;04:00;NULL;NULL;NULL;NULL;NULL;0.474
20200104;2;05:00;NULL;NULL;NULL;NULL;NULL;0.481
20200104;2;06:00;NULL;NULL;NULL;NULL;NULL;1.422
20200104;2;07:00;NULL;NULL;NULL;NULL;NULL;3.635
20200104;2;08:00;NULL;NULL;NULL;NULL;NULL;6.445
20200104;2;09:00;NULL;NULL;NULL;NULL;NULL;9.324
20200104;2;10:00;NULL;NULL;NULL;NULL;NULL;12.433
20200104;2;11:00;NULL;NULL;NULL;NULL;NULL;12.084
20200104;2;12:00;NULL;NULL;NULL;NULL;NULL;7.733
20200104;2;13:00;NULL;NULL;NULL;NULL;NULL;4.550
20200104;2;14:00;NULL;NULL;NULL;NULL;NULL;3.681
20200104;2;15:00;NULL;NULL;NULL;NULL;NULL;4.927
20200104;2;16:00;NULL;NULL;NULL;NULL;NULL;6.218
20200104;2;17:00;NULL;NULL;NULL;NULL;NULL;6.177
20200104;2;18:00;NULL;NULL;NULL;NULL;NULL;5.558
20200104;2;19:00;NULL;NULL;NULL;NULL;NULL;5.957
20200104;2;20:00;NULL;NULL;NULL;NULL;NULL;6.361
20200104;2;21:00;NULL;NULL;NULL;NULL;NULL;5.433
20200104;2;22:00;NULL;NULL;NULL;NULL;NULL;5.945
20200104;2;23:00;NULL;NULL;NULL;NULL;NULL;8.359
20200105;2;00:00;NULL;NULL;NULL;NULL;NULL;12.934
20200105;2;01:00;NULL;NULL;NULL;NULL;NULL;12.116
20200105;2;02:00;NULL;NULL;NULL;NULL;NULL;12.010
20200105;2;03:00;NULL;NULL;NULL;NULL;NULL;11.850
20200105;2;04:00;NULL;NULL;NULL;NULL;NULL;11.091
20200105;2;05:00;NULL;NULL;NULL;NULL;NULL;10.578
20200105;2;06:00;NULL;NULL;NULL;NULL;NULL;9.370
20200105;2;07:00;NULL;NULL;NULL;NULL;NULL;6.668
20200105;2;08:00;NULL;NULL;NULL;NULL;NULL;3.249
20200105;2;09:00;NULL;NULL;NULL;NULL;NULL;0.829
20200105;2;10:00;NULL;NULL;NULL;NULL;NULL;1.003
20200105;2;11:00;NULL;NULL;NULL;NULL;NULL;1.551
20200105;2;12:00;NULL;NULL;NULL;NULL;NULL;7.356
20200105;2;13:00;NULL;NULL;NULL;NULL;NULL;15.330
20200105;2;14:00;NULL;NULL;NULL;NULL;NULL;20.753
20200105;2;15:00;NULL;NULL;NULL;NULL;NULL;21.343
20200105;2;16:00;NULL;NULL;NULL;NULL;NULL;27.256
20200105;2;17:00;NULL;NULL;NULL;NULL;NULL;38.298
20200105;2;18:00;NULL;NULL;NULL;NULL;NULL;42.915
20200105;2;19:00;NULL;NULL;NULL;NULL;NULL;44.525
20200105;2;20:00;NULL;NULL;NULL;NULL;NULL;48.693
20200105;2;21:00;NULL;NULL;NULL;NULL;NULL;49.334
20200105;2;22:00;NULL;NULL;NULL;NULL;NULL;47.743
20200105;2;23:00;NULL;NULL;NULL;NULL;NULL;45.463
20200106;2;00:00;NULL;NULL;NULL;NULL;NULL;51.640
20200106;2;01:00;NULL;NULL;NULL;NULL;NULL;52.245
20200106;2;02:00;NULL;NULL;NULL;NULL;NULL;52.720
20200106;2;03:00;NULL;NULL;NULL;NULL;NULL;53.177
20200106;2;04:00;NULL;NULL;NULL;NULL;NULL;53.556
20200106;2;05:00;NULL;NULL;NULL;NULL;NULL;53.676
20200106;2;06:00;NULL;NULL;NULL;NULL;NULL;53.527
20200106;2;07:00;NULL;NULL;NULL;NULL;NULL;53.082
20200106;2;08:00;NULL;NULL;NULL;NULL;NULL;52.061
20200106;2;09:00;NULL;NULL;NULL;NULL;NULL;50.558
20200106;2;10:00;NULL;NULL;NULL;NULL;NULL;49.877
20200106;2;11:00;NULL;NULL;NULL;NULL;NULL;52.012
20200106;2;12:00;NULL;NULL;NULL;NULL;NULL;52.019
20200106;2;13:00;NULL;NULL;NULL;NULL;NULL;49.474
20200106;2;14:00;NULL;NULL;NULL;NULL;NULL;48.503
20200106;2;15:00;NULL;NULL;NULL;NULL;NULL;49.235
20200106;2;16:00;NULL;NULL;NULL;NULL;NULL;49.626
20200106;2;17:00;NULL;NULL;NULL;NULL;NULL;49.069
20200106;2;18:00;NULL;NULL;NULL;NULL;NULL;47.977
20200106;2;19:00;NULL;NULL;NULL;NULL;NULL;45.960
20200106;2;20:00;NULL;NULL;NULL;NULL;NULL;43.621
20200106;2;21:00;NULL;NULL;NULL;NULL;NULL;41.880
20200106;2;22:00;NULL;NULL;NULL;NULL;NULL;40.103
20200106;2;23:00;NULL;NULL;NULL;NULL;NULL;42.545
20200107;2;00:00;NULL;NULL;NULL;NULL;NULL;52.578
20200107;2;01:00;NULL;NULL;NULL;NULL;NULL;53.747
20200107;2;02:00;NULL;NULL;NULL;NULL;NULL;54.353
20200107;2;03:00;NULL;NULL;NULL;NULL;NULL;54.689
20200107;2;04:00;NULL;NULL;NULL;NULL;NULL;54.831
20200107;2;05:00;NULL;NULL;NULL;NULL;NULL;54.877
20200107;2;06:00;NULL;NULL;NULL;NULL;NULL;54.874
20200107;2;07:00;NULL;NULL;NULL;NULL;NULL;54.851
20200107;2;08:00;NULL;NULL;NULL;NULL;NULL;54.828
20200107;2;09:00;NULL;NULL;NULL;NULL;NULL;54.830
20200107;2;10:00;NULL;NULL;NULL;NULL;NULL;54.836
20200107;2;11:00;NULL;NULL;NULL;NULL;NULL;54.835
20200107;2;12:00;NULL;NULL;NULL;NULL;NULL;54.830
20200107;2;13:00;NULL;NULL;NULL;NULL;NULL;54.825
20200107;2;14:00;NULL;NULL;NULL;NULL;NULL;54.821
20200107;2;15:00;NULL;NULL;NULL;NULL;NULL;54.812
20200107;2;16:00;NULL;NULL;NULL;NULL;NULL;54.799
20200107;2;17:00;NULL;NULL;NULL;NULL;NULL;54.785
20200107;2;18:00;NULL;NULL;NULL;NULL;NULL;54.775
20200107;2;19:00;NULL;NULL;NULL;NULL;NULL;54.772
20200107;2;20:00;NULL;NULL;NULL;NULL;NULL;54.754
20200107;2;21:00;NULL;NULL;NULL;NULL;NULL;54.734
20200107;2;22:00;NULL;NULL;NULL;NULL;NULL;54.703
20200107;2;23:00;NULL;NULL;NULL;NULL;NULL;54.672
20200108;2;00:00;NULL;NULL;NULL;NULL;NULL;54.527
20200108;2;01:00;NULL;NULL;NULL;NULL;NULL;54.499
20200108;2;02:00;NULL;NULL;NULL;NULL;NULL;54.460
20200108;2;03:00;NULL;NULL;NULL;NULL;NULL;54.446
20200108;2;04:00;NULL;NULL;NULL;NULL;NULL;54.453
20200108;2;05:00;NULL;NULL;NULL;NULL;NULL;54.531
20200108;2;06:00;NULL;NULL;NULL;NULL;NULL;54.584
20200108;2;07:00;NULL;NULL;NULL;NULL;NULL;54.553
20200108;2;08:00;NULL;NULL;NULL;NULL;NULL;54.523
20200108;2;09:00;NULL;NULL;NULL;NULL;NULL;54.546
20200108;2;10:00;NULL;NULL;NULL;NULL;NULL;54.477
20200108;2;11:00;NULL;NULL;NULL;NULL;NULL;54.402
20200108;2;12:00;NULL;NULL;NULL;NULL;NULL;54.386
20200108;2;13:00;NULL;NULL;NULL;NULL;NULL;54.355
20200108;2;14:00;NULL;NULL;NULL;NULL;NULL;54.341
20200108;2;15:00;NULL;NULL;NULL;NULL;NULL;54.252
20200108;2;16:00;NULL;NULL;NULL;NULL;NULL;54.047
20200108;2;17:00;NULL;NULL;NULL;NULL;NULL;53.922
20200108;2;18:00;NULL;NULL;NULL;NULL;NULL;53.752
20200108;2;19:00;NULL;NULL;NULL;NULL;NULL;53.662
20200108;2;20:00;NULL;NULL;NULL;NULL;NULL;53.426
20200108;2;21:00;NULL;NULL;NULL;NULL;NULL;53.021
20200108;2;22:00;NULL;NULL;NULL;NULL;NULL;52.149
20200108;2;23:00;NULL;NULL;NULL;NULL;NULL;50.911
20200109;2;00:00;NULL;NULL;NULL;NULL;NULL;50.972
20200109;2;01:00;NULL;NULL;NULL;NULL;NULL;50.891
20200109;2;02:00;NULL;NULL;NULL;NULL;NULL;50.339
20200109;2;03:00;NULL;NULL;NULL;NULL;NULL;50.462
20200109;2;04:00;NULL;NULL;NULL;NULL;NULL;50.219
20200109;2;05:00;NULL;NULL;NULL;NULL;NULL;48.088
20200109;2;06:00;NULL;NULL;NULL;NULL;NULL;45.204
20200109;2;07:00;NULL;NULL;NULL;NULL;NULL;46.525
20200109;2;08:00;NULL;NULL;NULL;NULL;NULL;45.802
20200109;2;09:00;NULL;NULL;NULL;NULL;NULL;41.824
20200109;2;10:00;NULL;NULL;NULL;NULL;NULL;41.268
20200109;2;11:00;NULL;NULL;NULL;NULL;NULL;41.461
20200109;2;12:00;NULL;NULL;NULL;NULL;NULL;39.597
20200109;2;13:00;NULL;NULL;NULL;NULL;NULL;34.575
20200109;2;14:00;NULL;NULL;NULL;NULL;NULL;30.336
20200109;2;15:00;NULL;NULL;NULL;NULL;NULL;29.597
20200109;2;16:00;NULL;NULL;NULL;NULL;NULL;29.008
20200109;2;17:00;NULL;NULL;NULL;NULL;NULL;28.307
20200109;2;18:00;NULL;NULL;NULL;NULL;NULL;24.933
20200109;2;19:00;NULL;NULL;NULL;NULL;NULL;20.347
20200109;2;20:00;NULL;NULL;NULL;NULL;NULL;16.176
20200109;2;21:00;NULL;NULL;NULL;NULL;NULL;13.448
20200109;2;22:00;NULL;NULL;NULL;NULL;NULL;11.905
20200109;2;23:00;NULL;NULL;NULL;NULL;NULL;9.985
20200110;2;00:00;NULL;NULL;NULL;NULL;NULL;3.682
20200110;2;01:00;NULL;NULL;NULL;NULL;NULL;1.064
20200110;2;02:00;NULL;NULL;NULL;NULL;NULL;0.793
20200110;2;03:00;NULL;NULL;NULL;NULL;NULL;0.986
20200110;2;04:00;NULL;NULL;NULL;NULL;NULL;1.370
20200110;2;05:00;NULL;NULL;NULL;NULL;NULL;1.716
20200110;2;06:00;NULL;NULL;NULL;NULL;NULL;2.228
20200110;2;07:00;NULL;NULL;NULL;NULL;NULL;2.658
20200110;2;08:00;NULL;NULL;NULL;NULL;NULL;4.098
20200110;2;09:00;NULL;NULL;NULL;NULL;NULL;4.372
20200110;2;10:00;NULL;NULL;NULL;NULL;NULL;3.112
20200110;2;11:00;NULL;NULL;NULL;NULL;NULL;0.882
20200110;2;12:00;NULL;NULL;NULL;NULL;NULL;0.035
20200110;2;13:00;NULL;NULL;NULL;NULL;NULL;0.000
20200110;2;14:00;NULL;NULL;NULL;NULL;NULL;0.000
20200110;2;15:00;NULL;NULL;NULL;NULL;NULL;0.000
20200110;2;16:00;NULL;NULL;NULL;NULL;NULL;0.000
20200110;2;17:00;NULL;NULL;NULL;NULL;NULL;0.000
20200110;2;18:00;NULL;NULL;NULL;NULL;NULL;0.001
20200110;2;19:00;NULL;NULL;NULL;NULL;NULL;0.000
20200110;2;20:00;NULL;NULL;NULL;NULL;NULL;0.000
20200110;2;21:00;NULL;NULL;NULL;NULL;NULL;0.116
20200110;2;22:00;NULL;NULL;NULL;NULL;NULL;0.419
20200110;2;23:00;NULL;NULL;NULL;NULL;NULL;2.530
20200111;2;00:00;NULL;NULL;NULL;NULL;NULL;1.968
20200111;2;01:00;NULL;NULL;NULL;NULL;NULL;3.007
20200111;2;02:00;NULL;NULL;NULL;NULL;NULL;1.973
20200111;2;03:00;NULL;NULL;NULL;NULL;NULL;0.452
20200111;2;04:00;NULL;NULL;NULL;NULL;NULL;0.617
20200111;2;05:00;NULL;NULL;NULL;NULL;NULL;0.869
20200111;2;06:00;NULL;NULL;NULL;NULL;NULL;0.886
20200111;2;07:00;NULL;NULL;NULL;NULL;NULL;1.076
20200111;2;08:00;NULL;NULL;NULL;NULL;NULL;1.604
20200111;2;09:00;NULL;NULL;NULL;NULL;NULL;1.133
20200111;2;10:00;NULL;NULL;NULL;NULL;NULL;0.333
20200111;2;11:00;NULL;NULL;NULL;NULL;NULL;0.028
20200111;2;12:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;13:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;14:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;15:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;16:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;17:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;18:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;19:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;20:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;21:00;NULL;NULL;NULL;NULL;NULL;0.000
20200111;2;22:00;NULL;NULL;NULL;NULL;NULL;0.841
20200111;2;23:00;NULL;NULL;NULL;NULL;NULL;2.679
20200112;2;00:00;NULL;NULL;NULL;NULL;NULL;1.965
20200112;2;01:00;NULL;NULL;NULL;NULL;NULL;4.338
20200112;2;02:00;NULL;NULL;NULL;NULL;NULL;6.426
20200112;2;03:00;NULL;NULL;NULL;NULL;NULL;6.800
20200112;2;04:00;NULL;NULL;NULL;NULL;NULL;6.734
20200112;2;05:00;NULL;NULL;NULL;NULL;NULL;6.272
20200112;2;06:00;NULL;NULL;NULL;NULL;NULL;5.765
20200112;2;07:00;NULL;NULL;NULL;NULL;NULL;2.838
20200112;2;08:00;NULL;NULL;NULL;NULL;NULL;2.474
20200112;2;09:00;NULL;NULL;NULL;NULL;NULL;5.075
20200112;2;10:00;NULL;NULL;NULL;NULL;NULL;6.294
20200112;2;11:00;NULL;NULL;NULL;NULL;NULL;6.740
20200112;2;12:00;NULL;NULL;NULL;NULL;NULL;7.698
20200112;2;13:00;NULL;NULL;NULL;NULL;NULL;8.952
20200112;2;14:00;NULL;NULL;NULL;NULL;NULL;10.904
20200112;2;15:00;NULL;NULL;NULL;NULL;NULL;11.230
20200112;2;16:00;NULL;NULL;NULL;NULL;NULL;19.257
20200112;2;17:00;NULL;NULL;NULL;NULL;NULL;27.776
20200112;2;18:00;NULL;NULL;NULL;NULL;NULL;31.929
20200112;2;19:00;NULL;NULL;NULL;NULL;NULL;36.984
20200112;2;20:00;NULL;NULL;NULL;NULL;NULL;41.792
20200112;2;21:00;NULL;NULL;NULL;NULL;NULL;40.836
20200112;2;22:00;NULL;NULL;NULL;NULL;NULL;35.543
20200112;2;23:00;NULL;NULL;NULL;NULL;NULL;29.521
20200113;2;00:00;NULL;NULL;NULL;NULL;NULL;23.524
20200113;2;01:00;NULL;NULL;NULL;NULL;NULL;15.288
20200113;2;02:00;NULL;NULL;NULL;NULL;NULL;10.728
20200113;2;03:00;NULL;NULL;NULL;NULL;NULL;8.801
20200113;2;04:00;NULL;NULL;NULL;NULL;NULL;7.665
20200113;2;05:00;NULL;NULL;NULL;NULL;NULL;6.305
20200113;2;06:00;NULL;NULL;NULL;NULL;NULL;4.857
20200113;2;07:00;NULL;NULL;NULL;NULL;NULL;4.456
20200113;2;08:00;NULL;NULL;NULL;NULL;NULL;5.045
20200113;2;09:00;NULL;NULL;NULL;NULL;NULL;5.851
20200113;2;10:00;NULL;NULL;NULL;NULL;NULL;5.237
20200113;2;11:00;NULL;NULL;NULL;NULL;NULL;3.021
20200113;2;12:00;NULL;NULL;NULL;NULL;NULL;3.809
20200113;2;13:00;NULL;NULL;NULL;NULL;NULL;5.553
20200113;2;14:00;NULL;NULL;NULL;NULL;NULL;8.043
20200113;2;15:00;NULL;NULL;NULL;NULL;NULL;10.433
20200113;2;16:00;NULL;NULL;NULL;NULL;NULL;11.721
20200113;2;17:00;NULL;NULL;NULL;NULL;NULL;12.821
20200113;2;18:00;NULL;NULL;NULL;NULL;NULL;12.456
20200113;2;19:00;NULL;NULL;NULL;NULL;NULL;11.895
20200113;2;20:00;NULL;NULL;NULL;NULL;NULL;11.528
20200113;2;21:00;NULL;NULL;NULL;NULL;NULL;8.777
20200113;2;22:00;NULL;NULL;NULL;NULL;NULL;5.407
20200113;2;23:00;NULL;NULL;NULL;NULL;NULL;3.338
20200114;2;00:00;NULL;NULL;NULL;NULL;NULL;1.666
20200114;2;01:00;NULL;NULL;NULL;NULL;NULL;0.971
20200114;2;02:00;NULL;NULL;NULL;NULL;NULL;0.534
20200114;2;03:00;NULL;NULL;NULL;NULL;NULL;0.449
20200114;2;04:00;NULL;NULL;NULL;NULL;NULL;0.542
20200114;2;05:00;NULL;NULL;NULL;NULL;NULL;0.678
20200114;2;06:00;NULL;NULL;NULL;NULL;NULL;0.851
20200114;2;07:00;NULL;NULL;NULL;NULL;NULL;1.108
20200114;2;08:00;NULL;NULL;NULL;NULL;NULL;1.365
20200114;2;09:00;NULL;NULL;NULL;NULL;NULL;1.350
20200114;2;10:00;NULL;NULL;NULL;NULL;NULL;1.331
20200114;2;11:00;NULL;NULL;NULL;NULL;NULL;1.100
20200114;2;12:00;NULL;NULL;NULL;NULL;NULL;1.298
20200114;2;13:00;NULL;NULL;NULL;NULL;NULL;0.948
20200114;2;14:00;NULL;NULL;NULL;NULL;NULL;0.927
20200114;2;15:00;NULL;NULL;NULL;NULL;NULL;1.547
20200114;2;16:00;NULL;NULL;NULL;NULL;NULL;0.885
20200114;2;17:00;NULL;NULL;NULL;NULL;NULL;0.317
20200114;2;18:00;NULL;NULL;NULL;NULL;NULL;0.095
20200114;2;19:00;NULL;NULL;NULL;NULL;NULL;0.008
20200114;2;20:00;NULL;NULL;NULL;NULL;NULL;0.000
20200114;2;21:00;NULL;NULL;NULL;NULL;NULL;0.012
20200114;2;22:00;NULL;NULL;NULL;NULL;NULL;0.225
20200114;2;23:00;NULL;NULL;NULL;NULL;NULL;0.847
20200115;2;00:00;NULL;NULL;NULL;NULL;NULL;1.448
20200115;2;01:00;NULL;NULL;NULL;NULL;NULL;0.657
20200115;2;02:00;NULL;NULL;NULL;NULL;NULL;0.328
20200115;2;03:00;NULL;NULL;NULL;NULL;NULL;0.366
20200115;2;04:00;NULL;NULL;NULL;NULL;NULL;0.472
20200115;2;05:00;NULL;NULL;NULL;NULL;NULL;0.509
20200115;2;06:00;NULL;NULL;NULL;NULL;NULL;0.523
20200115;2;07:00;NULL;NULL;NULL;NULL;NULL;0.559
20200115;2;08:00;NULL;NULL;NULL;NULL;NULL;0.618
20200115;2;09:00;NULL;NULL;NULL;NULL;NULL;0.891
20200115;2;10:00;NULL;NULL;NULL;NULL;NULL;2.660
20200115;2;11:00;NULL;NULL;NULL;NULL;NULL;5.465
20200115;2;12:00;NULL;NULL;NULL;NULL;NULL;8.203
20200115;2;13:00;NULL;NULL;NULL;NULL;NULL;11.462
20200115;2;14:00;NULL;NULL;NULL;NULL;NULL;16.215
20200115;2;15:00;NULL;NULL;NULL;NULL;NULL;21.751
20200115;2;16:00;NULL;NULL;NULL;NULL;NULL;25.717
20200115;2;17:00;NULL;NULL;NULL;NULL;NULL;29.620
20200115;2;18:00;NULL;NULL;NULL;NULL;NULL;31.163
20200115;2;19:00;NULL;NULL;NULL;NULL;NULL;32.302
20200115;2;20:00;NULL;NULL;NULL;NULL;NULL;32.541
20200115;2;21:00;NULL;NULL;NULL;NULL;NULL;26.939
20200115;2;22:00;NULL;NULL;NULL;NULL;NULL;19.800
20200115;2;23:00;NULL;NULL;NULL;NULL;NULL;14.106
20200116;2;00:00;NULL;NULL;NULL;NULL;NULL;12.425
20200116;2;01:00;NULL;NULL;NULL;NULL;NULL;12.884
20200116;2;02:00;NULL;NULL;NULL;NULL;NULL;13.383
20200116;2;03:00;NULL;NULL;NULL;NULL;NULL;13.513
20200116;2;04:00;NULL;NULL;NULL;NULL;NULL;13.403
20200116;2;05:00;NULL;NULL;NULL;NULL;NULL;13.348
20200116;2;06:00;NULL;NULL;NULL;NULL;NULL;13.950
20200116;2;07:00;NULL;NULL;NULL;NULL;NULL;14.862
20200116;2;08:00;NULL;NULL;NULL;NULL;NULL;15.764
20200116;2;09:00;NULL;NULL;NULL;NULL;NULL;16.216
20200116;2;10:00;NULL;NULL;NULL;NULL;NULL;17.790
20200116;2;11:00;NULL;NULL;NULL;NULL;NULL;20.492
20200116;2;12:00;NULL;NULL;NULL;NULL;NULL;30.428
20200116;2;13:00;NULL;NULL;NULL;NULL;NULL;41.103
20200116;2;14:00;NULL;NULL;NULL;NULL;NULL;45.655
20200116;2;15:00;NULL;NULL;NULL;NULL;NULL;48.270
20200116;2;16:00;NULL;NULL;NULL;NULL;NULL;51.044
20200116;2;17:00;NULL;NULL;NULL;NULL;NULL;52.300
20200116;2;18:00;NULL;NULL;NULL;NULL;NULL;52.265
20200116;2;19:00;NULL;NULL;NULL;NULL;NULL;51.828
20200116;2;20:00;NULL;NULL;NULL;NULL;NULL;51.509
20200116;2;21:00;NULL;NULL;NULL;NULL;NULL;51.156
20200116;2;22:00;NULL;NULL;NULL;NULL;NULL;51.144
20200116;2;23:00;NULL;NULL;NULL;NULL;NULL;51.221
20200117;2;00:00;NULL;NULL;NULL;NULL;NULL;51.220
20200117;2;01:00;NULL;NULL;NULL;NULL;NULL;52.055
20200117;2;02:00;NULL;NULL;NULL;NULL;NULL;52.518
20200117;2;03:00;NULL;NULL;NULL;NULL;NULL;52.857
20200117;2;04:00;NULL;NULL;NULL;NULL;NULL;52.930
20200117;2;05:00;NULL;NULL;NULL;NULL;NULL;52.945
20200117;2;06:00;NULL;NULL;NULL;NULL;NULL;52.896
20200117;2;07:00;NULL;NULL;NULL;NULL;NULL;52.682
20200117;2;08:00;NULL;NULL;NULL;NULL;NULL;52.402
20200117;2;09:00;NULL;NULL;NULL;NULL;NULL;52.110
20200117;2;10:00;NULL;NULL;NULL;NULL;NULL;51.925
20200117;2;11:00;NULL;NULL;NULL;NULL;NULL;51.862
20200117;2;12:00;NULL;NULL;NULL;NULL;NULL;52.436
20200117;2;13:00;NULL;NULL;NULL;NULL;NULL;53.002
20200117;2;14:00;NULL;NULL;NULL;NULL;NULL;53.356
20200117;2;15:00;NULL;NULL;NULL;NULL;NULL;53.472
20200117;2;16:00;NULL;NULL;NULL;NULL;NULL;53.490
20200117;2;17:00;NULL;NULL;NULL;NULL;NULL;53.532
20200117;2;18:00;NULL;NULL;NULL;NULL;NULL;53.525
20200117;2;19:00;NULL;NULL;NULL;NULL;NULL;53.493
20200117;2;20:00;NULL;NULL;NULL;NULL;NULL;53.364
20200117;2;21:00;NULL;NULL;NULL;NULL;NULL;53.052
20200117;2;22:00;NULL;NULL;NULL;NULL;NULL;52.696
20200117;2;23:00;NULL;NULL;NULL;NULL;NULL;52.321
